,TweetId,Label,TweetText,cleaned_tweets
163,24140978734,Sports,'Arsenal vs Bolton: Bolton are unbeaten in 3 games for the first time in 9 years. Arsenal have not conceded at the Emirates for nearly 10 hrs',arsenal bolton bolton unbeaten games first time years arsenal conceded emirates nearly hrs
164,296186267987738624,Politics,"'Video in English: Press Conference by Chief Cabinet Secretary Suga(January 29, 2013(PM))http://t.co/MgAoJf0U'",video english press conference chief cabinet secretary suga january
165,305991271686733824,Sports,"'1st Test. Over 78: 1 run (M Henriques 53, N Lyon 10) #AUS 208/9 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test run henriques lyon aus indvaus bcci
166,294379306140983296,Politics,'PM: Right up on #G8 agenda is tackling threat of extremism &amp; terrorism - working together and with countries worst affected by threat #WEF',right agenda tackling threat extremism amp terrorism working together countries worst affected threat wef
167,306797416915546113,Sports,'@allenbcook one camera captured plenty!',allenbcook one camera captured plenty
168,301244250429984768,Politics,One of Pope #Benedict's lesser-known legacies: a bold proposal for global financial reform. http://t.co/EbD8unZW,one pope benedict lesser known legacies bold proposal global financial reform
169,305821023952056320,Sports,"'Aus A side: Finch (c), Burns, Voges, Ferguson, Rohrer, Paine, Hastings, Boyce, Hazlewood, Sandhu, McDermott, Butterworth (12th) #AusAvEngL'",aus side finch burns voges ferguson rohrer paine hastings boyce hazlewood sandhu mcdermott butterworth ausavengl
170,253932853237268480,Politics,"'I will create 12 million new jobs, when @BarackObama couldn\u2019t. It\u2019s time to get our country back on track. http://t.co/UeVuvCGy'",create million new jobs barackobama time get country back track
171,306755639936442370,Politics,"'Video: elections in #Italy, aircraft #CO2 emissions, tougher approach to #smoking: start of the week in @Europarl_en http://t.co/Ne3q4tS5KH'",video elections italy aircraft emissions tougher approach smoking start week europarl
172,305081788752084994,Politics,"'More than 3 Million Records Released - In September 2009, the President announced thatfor the first time in hist... http://t.co/AJxOXTnugl'",million records released september president announced thatfor first time hist
173,300551487929593857,Sports,'#GBFedCup Bulgaria breaks for the first time since last game of opening set. GB still lead 4-2',gbfedcup bulgaria breaks first time since last game opening set still lead
174,301465739968266242,Sports,@tdhessi We're finalising all our prizes now :-),tdhessi finalising prizes
175,302415205630099457,Sports,'Read our guide to the @DavisCup and find out how you can get your tickets to watch GB live in April: http://t.co/YRzvruw0 #GBDavisCup',read guide daviscup find get tickets watch live april gbdaviscup
176,306425302651899904,Politics,"'The Caribbean nations of St. Kitts and Nevis, Antigua and Barbuda graduating from @PeaceCorps. http://t.co/V7iG1hvlsO'",caribbean nations kitts nevis antigua barbuda graduating peacecorps
177,304992136158408704,Sports,RT @samsungfootball: We're running another great competition to fly with @chelseafc to their game v Steaua Bucharest. Enter here - http: ...,samsungfootball running another great competition fly chelseafc game steaua bucharest enter http
178,300545340401135616,Sports,'#GBFedCup Bulgaria holds for 4-5. Still one break separates them. Watson serving to level the match.',gbfedcup bulgaria holds still one break separates watson serving level match
179,300944691468328960,Politics,'Finance Ministry urges all tax payers to disclose their true income and pay due taxes for the current year.',finance ministry urges tax payers disclose true income pay due taxes current year
180,300152282891304960,Sports,'#GBFedCup Hungary gets another break for 5-0',gbfedcup hungary gets another break
181,305931970154729472,Sports,"'1st Test. Over 18: 1 run (D Warner 0, E Cowan 15) #AUS 36/1 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test run warner cowan aus indvaus bcci
182,301901603877830656,Sports,"RT @MazdaAus: And finally, here's a video of the All-New Mazda6 being tested for the @ausgrandprix #Mazda6celebchallenge Zoom-Zoom! http ...",mazdaaus finally video new tested ausgrandprix zoom zoom http
183,298914201911566336,Sports,"'Any contributions? ""@JP_Trophy: For fans of Orient, Southend, Coventry &amp; Crewe, let\'s have your #OneWordReview after tonight\'s games.. #JPT""'",contributions trophy fans orient southend coventry amp crewe let onewordreview tonight games jpt
184,305950407887310850,Politics,'@ratnadv true that :-)',ratnadv true
185,22827095033913344,Sports,"'@MIJBender come on mate, you can\'t beat factual pun based ""humour""?'",mijbender come mate beat factual pun based humour
186,301530264377634816,Politics,"'Obama: We may ""hold different views than the person beside us. But as Americans, we all share the same proud title: We are citizens."" #SOTU'",obama may hold different views person beside americans share proud title citizens sotu
187,306506516754726912,Sports,'RT @BBC5LSX: The 2nd half is about to get underway as #Leicester lead #Blackburn 2-0. Listen to the action now at http://t.co/ZLNs4LGBUa ...',half get underway leicester lead blackburn listen action
188,268667343276756992,Politics,"'The President on the pension reform: I think the proposed law should be approved, but should not come into effect until January 1, 2014'",president pension reform think proposed law approved come effect january
189,302375393808220160,Politics,'I&amp;B Ministry conducts \u201cJamunia \u2013 Tasveer Badalte Bharat ki\u201d at Kumbh Mela. Details at http://t.co/t9ZoXO1e',amp ministry conducts tasveer badalte bharat kumbh mela details
190,305925910161408000,Sports,"'Important wicket to @johnhastings194. He traps Vince LBW for 18. Lions 5-184, needing 102 from 74 to win #AusAvEngL'",important wicket traps vince lbw lions needing win ausavengl
191,298332792385847296,Politics,"'At Kandla Port Trust. KPT was inaugurated by Pandit Nehru in 1955, after we lost Port of Karachi in 1947 http://t.co/xE7V0Gg5'",kandla port trust kpt inaugurated pandit nehru lost port karachi
192,303899119162888192,Politics,"'To stop Chinese hackers, focus on defense, not diplomacy. @adschina on staying safe in cyberspace: http://t.co/v8mMZdJY'",stop chinese hackers focus defense diplomacy adschina staying safe cyberspace
193,304615059001331712,Sports,'@HashimAmlaFan the MCC made this decision',hashimamlafan mcc made decision
194,303953673799729152,Politics,"'""I know that my students and I will carry these scars for the rest of our lives."" \u2014Rachel S. http://t.co/YW9BZm6i #TheyDeserveAVote'",know students carry scars rest lives theydeserveavote
195,305376387215278080,Politics,'@aalav2010 thank you for understanding',thank understanding
196,303799519789862912,Sports,'Tomorrow and Thursday the Champions League and FA Cup trophies will be in our Kingston store... #CFC http://t.co/LJbitVp5',tomorrow thursday champions league cup trophies kingston store cfc
197,51302786293448704,Sports,"'1999 again: Needing one to win of three balls, Donald and Klusener other how to run and SA are bundled out in the semis.'",needing one win three balls donald klusener run bundled semis
198,306089223918850048,Sports,"'40% off all nutrition at the Official Maximuscle Shop for 2 days, plus free delivery! 25-26 February only http://t.co/Ka1EP1oK9h'",nutrition official maximuscle shop days plus free delivery february
199,299120394588286978,Sports,"'Remembering those who died in &amp; after the Munich Air Disaster 55 years ago today: crew, club staff, journalists, passengers &amp; these players\u2026'",remembering died amp munich air disaster years ago today crew club staff journalists passengers amp players
200,302806767916695552,Sports,'Results U14 Winter Cup finals: SF GB 1-2 CZE. Mikheeva won 1&amp;3. Georgie Axon lost 4&amp;5. Axon/Katie Swan lost doubles 1&amp;2. Play Romania tomo',results winter cup finals cze mikheeva amp georgie axon lost amp axon katie swan lost doubles amp play romania tomo
201,249902960988016640,Politics,"'If @BarackObama cannot lead his own party, how can he lead America? http://t.co/5cYS7NWo'",barackobama cannot lead party lead america
202,301902918670483456,Sports,'@bensweeneyf1 Cute idea though ;-)',cute idea though
203,292562506919075840,Politics,'19 January 1962 #NelsonMandela and Joe Matthews fly to Mbeya in Tanzania (then Tanganyika)',january nelsonmandela joe matthews fly mbeya tanzania tanganyika
204,300944931323793409,Politics,'RT @PMOIndia: President Pranab Mukherjee and Prime Minister Dr Manmohan Singh at the Conference of Governors at Rashtrapati Bhavan- http ...',pmoindia president pranab mukherjee prime minister manmohan singh conference governors rashtrapati bhavan http
205,277755508444782593,Politics,"'Today @SAPresident Zuma visited #Madiba in a Pretoria hospital, http://t.co/Gt7QgGOI'",today sapresident zuma visited madiba pretoria hospital
206,304145286324957185,Sports,'England has defeated New Zealand by eight wickets in the 2nd ODI. The series is now tied at 1-1 #cricket',england defeated new zealand eight wickets odi series tied cricket
207,305932149159243776,Politics,'@brownbrumby same law of land should apply to all. But NOT second 66 a.',brownbrumby law land apply second
208,265934989449904128,Politics,'It\u2019s time to turn the page on the last four years. Get your friends and family and go vote: http://t.co/uYh0QcDS',time turn page last four years get friends family vote
209,306144335664119808,Politics,"'RT @usosce: When Internet freedom is challenged, a range of human rights and fundamental freedoms are often at stake http://t.co/KIgEmEr ...'",usosce internet freedom challenged range human rights fundamental freedoms often stake
210,302459304944996352,Sports,"'""I would give up everything now to go back &amp; play the game of basketball."" - Michael Jordan -&gt; http://t.co/aOYuNBYK (via @wrightthompson)'",would give everything back amp play game basketball michael jordan via wrightthompson
211,292593585738641408,Politics,'Weekly Address: Now Is The Time to Take Action Against Gun Violence http://t.co/iPawszaJ',weekly address time take action gun violence
212,294097343320580098,Politics,"Medvedev: Russia's possible development scenarios, which were created by experts and presented at the Davos Forum, are not wholly realistic",medvedev russia possible development scenarios created experts presented davos forum wholly realistic
